AccusedMasterID,RiskScore,RepeatOffenderFlag,TopFactors,LastComputedDate,ModelVersion
124,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 67, ""contribution_prior_cases"": 70, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
125,100.0,1,"{""prior_case_count"": 13, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 19, ""contribution_prior_cases"": 182, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
126,100.0,1,"{""prior_case_count"": 10, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 80, ""contribution_prior_cases"": 140, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
127,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 70, ""contribution_prior_cases"": 98, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
128,63.0,1,"{""prior_case_count"": 2, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 62, ""contribution_prior_cases"": 28, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
129,100.0,1,"{""prior_case_count"": 10, ""heinous_case_count"": 5, ""most_recent_case_days_ago"": 62, ""contribution_prior_cases"": 140, ""contribution_heinous"": 50, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
130,100.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 62, ""contribution_prior_cases"": 56, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
131,100.0,1,"{""prior_case_count"": 10, ""heinous_case_count"": 5, ""most_recent_case_days_ago"": 62, ""contribution_prior_cases"": 140, ""contribution_heinous"": 50, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
132,100.0,1,"{""prior_case_count"": 10, ""heinous_case_count"": 5, ""most_recent_case_days_ago"": 62, ""contribution_prior_cases"": 140, ""contribution_heinous"": 50, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
133,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 28, ""contribution_prior_cases"": 70, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
134,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 141, ""contribution_prior_cases"": 98, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
135,100.0,1,"{""prior_case_count"": 12, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 59, ""contribution_prior_cases"": 168, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
136,77.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 168, ""contribution_prior_cases"": 42, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
137,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 4, ""most_recent_case_days_ago"": 70, ""contribution_prior_cases"": 126, ""contribution_heinous"": 40, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
138,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 54, ""contribution_prior_cases"": 126, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
139,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 84, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
140,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 84, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
141,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 126, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
142,100.0,1,"{""prior_case_count"": 12, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 34, ""contribution_prior_cases"": 168, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
143,100.0,1,"{""prior_case_count"": 11, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 60, ""contribution_prior_cases"": 154, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
144,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 80, ""contribution_prior_cases"": 98, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
145,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 21, ""contribution_prior_cases"": 126, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
146,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 4, ""most_recent_case_days_ago"": 18, ""contribution_prior_cases"": 126, ""contribution_heinous"": 40, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
147,100.0,1,"{""prior_case_count"": 18, ""heinous_case_count"": 4, ""most_recent_case_days_ago"": 23, ""contribution_prior_cases"": 252, ""contribution_heinous"": 40, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
148,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 76, ""contribution_prior_cases"": 98, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
149,81.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 92, ""contribution_prior_cases"": 56, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
150,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 59, ""contribution_prior_cases"": 84, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
151,87.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 85, ""contribution_prior_cases"": 42, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
152,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 70, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
153,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 84, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
154,100.0,1,"{""prior_case_count"": 10, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 16, ""contribution_prior_cases"": 140, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
155,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 84, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
156,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 18, ""contribution_prior_cases"": 84, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
157,95.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 131, ""contribution_prior_cases"": 70, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
158,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 176, ""contribution_prior_cases"": 98, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
159,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 52, ""contribution_prior_cases"": 70, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
160,100.0,1,"{""prior_case_count"": 8, ""heinous_case_count"": 4, ""most_recent_case_days_ago"": 122, ""contribution_prior_cases"": 112, ""contribution_heinous"": 40, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
161,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 110, ""contribution_prior_cases"": 70, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
162,100.0,1,"{""prior_case_count"": 17, ""heinous_case_count"": 5, ""most_recent_case_days_ago"": 51, ""contribution_prior_cases"": 238, ""contribution_heinous"": 50, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
163,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 126, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
164,91.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 17, ""contribution_prior_cases"": 56, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
165,81.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 92, ""contribution_prior_cases"": 56, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
166,83.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 191, ""contribution_prior_cases"": 56, ""contribution_heinous"": 10, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
167,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 70, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
168,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 28, ""contribution_prior_cases"": 84, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
169,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 69, ""contribution_prior_cases"": 126, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
170,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 84, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
171,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 4, ""most_recent_case_days_ago"": 15, ""contribution_prior_cases"": 98, ""contribution_heinous"": 40, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
172,100.0,1,"{""prior_case_count"": 10, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 145, ""contribution_prior_cases"": 140, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
173,100.0,1,"{""prior_case_count"": 8, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 112, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
174,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 21, ""contribution_prior_cases"": 126, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
175,59.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 284, ""contribution_prior_cases"": 42, ""contribution_heinous"": 0, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
176,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 21, ""contribution_prior_cases"": 98, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
177,100.0,1,"{""prior_case_count"": 12, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 168, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
178,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 152, ""contribution_prior_cases"": 98, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
179,67.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 41, ""contribution_prior_cases"": 42, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
180,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 29, ""contribution_prior_cases"": 70, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
181,67.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 157, ""contribution_prior_cases"": 42, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
182,100.0,1,"{""prior_case_count"": 8, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 50, ""contribution_prior_cases"": 112, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
183,67.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 30, ""contribution_prior_cases"": 42, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
184,95.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 116, ""contribution_prior_cases"": 70, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
185,53.0,1,"{""prior_case_count"": 2, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 86, ""contribution_prior_cases"": 28, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
186,95.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 86, ""contribution_prior_cases"": 70, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
187,77.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 100, ""contribution_prior_cases"": 42, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
188,100.0,1,"{""prior_case_count"": 13, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 72, ""contribution_prior_cases"": 182, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
189,100.0,1,"{""prior_case_count"": 13, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 19, ""contribution_prior_cases"": 182, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
190,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 126, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
191,67.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 30, ""contribution_prior_cases"": 42, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
192,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 98, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
193,95.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 124, ""contribution_prior_cases"": 70, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
194,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 101, ""contribution_prior_cases"": 70, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
195,100.0,1,"{""prior_case_count"": 8, ""heinous_case_count"": 4, ""most_recent_case_days_ago"": 115, ""contribution_prior_cases"": 112, ""contribution_heinous"": 40, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
196,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 84, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
197,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 27, ""contribution_prior_cases"": 126, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
198,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 269, ""contribution_prior_cases"": 126, ""contribution_heinous"": 30, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
199,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 19, ""contribution_prior_cases"": 70, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
200,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 86, ""contribution_prior_cases"": 98, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
201,100.0,1,"{""prior_case_count"": 10, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 86, ""contribution_prior_cases"": 140, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
202,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 59, ""contribution_prior_cases"": 98, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
203,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 40, ""contribution_prior_cases"": 84, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
204,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 119, ""contribution_prior_cases"": 70, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
205,100.0,1,"{""prior_case_count"": 13, ""heinous_case_count"": 7, ""most_recent_case_days_ago"": 37, ""contribution_prior_cases"": 182, ""contribution_heinous"": 70, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
